OBJECTID;NUMERO;IMMEUBLE;DESIGNATION;DENOMINATION;COMPLEMENT;ALTITUDE;ANNEE;X;Y;TYP;geo_shape;geo_point_2d
16618;rn80055;68;Rue des;GRANDS CHAMPS;Face à la rue Tolain;54.584;1988;604969.089;127857.795;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.404236565976343, 48.8511646389404]}";48.8511646389,2.40423656598
16619;rn73003;61;Rue de l';OURCQ;#;51.027;1987;603191.742;132370.446;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.380052254255983, 48.891757565782726]}";48.8917575658,2.38005225426
16630;rn70242;97;Rue;ORDENER;Face à la rue Baudelique;56.459;1988;600756.878;132393.692;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.346845975354976, 48.89197445753663]}";48.8919744575,2.34684597535
16640;rn63091;3;Rue;MARBEAU;#;42.699;1994;595942.562;130395.826;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.281208890700619, 48.873995216472714]}";48.8739952165,2.2812088907
16677;rn43175;12;Rue;RENE VILLERME;#;54.052;1985;603648.181;129078.066;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.386247779962981, 48.86214747931505]}";48.8621474793,2.38624777996
16770;rn12010;100;Rue;QUINCAMPOIX;#;34.883;1983;601103.504;129172.45;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.351564746590073, 48.86300610617746]}";48.8630061062,2.35156474659
16833;rn50079;62;Rue;ALBERT;#;56.732;1995;602565.689;125094.633;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.371468883249897, 48.82633096936665]}";48.8263309694,2.37146888325
16863;rn50076;8;Rue des;TERRES AU CURE;#;58.085;1995;602633.779;124833.74;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3723945968905022, 48.82398453843793]}";48.8239845384,2.37239459689
16889;rn70528;17;Rue;PAUL FEVAL;Face à la rue Gaston Coute;97.644;1988;600301.124;132045.126;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.340630212707801, 48.888840287167966]}";48.8888402872,2.34063021271
16892;rn75334;8;Villa;AMALIA;Sur le pilastre du mur de clôture;90.571;2014;604103.521;131176.491;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.392474982847301, 48.88101520784434]}";48.8810152078,2.39247498285
16899;rn67206;#;Rue de la;CRECHE;Sur l'église Notre-Dame de la Confiance;37.411;1995;597833.0;132201.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.30697142738629, 48.89023829804185]}";48.890238298,2.30697142739
16902;rn63114;116;Rue de la;FAISANDERIE;#;51.112;1994;595377.443;129436.294;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.273515637191423, 48.86536237834783]}";48.8653623783,2.27351563719
16925;rn69225;8;Rue;ARTHUR RANC;Sur le pan coupé;49.441;1988;599818.459;133107.623;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.334047515638658, 48.898395110662165]}";48.8983951107,2.33404751564
16970;rn55114;81;Avenue du;GENERAL LECLERC;#;66.563;1982;599300.228;125230.05;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.326993274394766, 48.827553713138634]}";48.8275537131,2.32699327439
16976;rn62153;25;Rue;NICOLO;#;58.37;1994;595821.652;128756.947;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.279577538017192, 48.85925637167048]}";48.8592563717,2.27957753802
16983;rn13015;#;Rue du;CLOITRE SAINT-MERRI;Sur l'église Saint-Merri;37.58;1995;601065.232;128743.115;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.351042011077745, 48.859145271890306]}";48.8591452719,2.35104201108
17015;rn39086;2;Rue;LUCIEN SAMPAIX;#;34.063;1986;601698.681;130020.843;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.359680470999349, 48.87063412871802]}";48.8706341287,2.359680471
17025;rn69119;8;Passage;LATHUILLE;#;63.202;1988;599351.336;131598.82;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.32767865410124, 48.88482650751005]}";48.8848265075,2.3276786541
17037;rn17003;31;Boulevard;SAINT-GERMAIN;#;34.371;1980;601129.306;127659.807;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3519123509822393, 48.84940324333154]}";48.8494032433,2.35191235098
17060;rn46057;66;Rue des;MEUNIERS;A l'angle de la rue Nicolaï;37.235;1984;604230.408;126167.3;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3941533127266093, 48.835967975916674]}";48.8359679759,2.39415331273
17071;rn70404;8;Rue;FEUTRIER;#;77.496;1988;600740.079;131758.131;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3466157661251392, 48.88625903588996]}";48.8862590359,2.34661576613
17155;rn56196;18;Rue;JEAN ZAY;Sur l'école;63.435;1995;598852.8;126350.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.320895927038031, 48.83762446637752]}";48.8376244664,2.32089592704
17160;rn66077;46;Rue de;PRONY;#;41.063;1993;597679.673;131299.982;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.30488567296897, 48.88213510829138]}";48.8821351083,2.30488567297
17192;rn75090;7;Rue;AUGUSTIN THIERRY;#;111.361;1992;604237.266;130616.054;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.394292776778637, 48.875974431187274]}";48.8759744312,2.39429277678
17214;rn32043;84;Rue de;MIROMESNIL;Angle rue de Lisbonne;40.441;1983;598471.074;130820.544;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.315678444541537, 48.877826113501754]}";48.8778261135,2.31567844454
17239;rn69002;3;Impasse;MILORD;prés de l'avenue de Saint-Ouen;47.295;1988;599447.663;132899.131;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.328990280760499, 48.89651997589039]}";48.8965199759,2.32899028076
17243;rn80105;173;Boulevard;DAVOUT;Angle rue Vitruve;71.06;1995;605324.457;128888.179;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.409092485172631, 48.86042765058981]}";48.8604276506,2.40909248517
17271;rn21003;55;Rue de;SEINE;#;32.76;1981;600028.997;128248.375;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.336919259042812, 48.85469713051554]}";48.8546971305,2.33691925904
17283;rn26055;30;Rue;FABERT;A l'angle de la rue Saint-Dominique;32.837;1983;598146.578;128838.921;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.311263475698866, 48.8600049839578]}";48.860004984,2.3112634757
17289;rn52003;65;Boulevard;ARAGO;#;46.46;1982;600492.512;126024.998;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.343233396742342, 48.8347026679301]}";48.8347026679,2.34323339674
17320;rn23029;63;Rue de;VAUGIRARD;Angle rue de Rennes;40.909;1982;599321.943;127403.916;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.327285223917413, 48.84710275710483]}";48.8471027571,2.32728522392
17328;rn42153;#;Passage;DUDOUY;Face au n°4_ Voie privée fermée;46.418;1985;603235.0;129105.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.380616444395182, 48.86239200662831]}";48.8623920066,2.3806164444
17346;rn76244;42;Rue;PRADIER;A l'angle des n°49 et 51 rue Fessart_Sur le pan coupé;96.171;1992;603414.121;130712.879;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.383071216985464, 48.87685028473407]}";48.8768502847,2.38307121699
17379;rn48078;#;Place d';ALIGRE;Face au n°7_ Sur le Marché Couvert;35.715;1984;603053.501;127634.106;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.378131714623071, 48.84916556134896]}";48.8491655613,2.37813171462
17397;rn38036;4;Cité d';HAUTEVILLE;#;41.933;1986;601132.586;130651.346;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.351965133066499, 48.87630539330388]}";48.8763053933,2.35196513307
17436;rn65043;6;Rue;PIERRE DEMOURS;#;35.044;1993;596722.911;131052.408;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.291842029664966, 48.87990437098008]}";48.879904371,2.29184202966
17439;rn42137;18;Passage;BESLAY;Face à la rue Neuve Popincourt;41.397;1985;602800.397;129236.903;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.374693789306511, 48.863580313904414]}";48.8635803139,2.37469378931
17484;rn76192;#;#;PARC DES BUTTES CHAUMONT;Sur le chemin joignant la route Circulaire du Lac à l'avenue de la Cascade_A 5 mètres du candélabre XIX-5530_Sur le rocher;66.544;1992;603528.0;131142.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.38462751097672, 48.88070861703533]}";48.880708617,2.38462751098
17526;rn45151;293;Avenue;DAUMESNIL;Sur l'entrée du musée des Arts Africains et Océaniens;46.39;1996;605314.471;126043.544;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.408919400545933, 48.83484666773784]}";48.8348466677,2.40891940055
17568;rn75274;65;Rue de;ROMAINVILLE;Près de la clinique;113.859;1992;604961.304;130748.616;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.404165571797518, 48.87716111534945]}";48.8771611153,2.4041655718
17573;rn75401;#;#;SQUARE DE LA BUTTE DU CHAPEAU ROUGE;Sur le dé de la rambarde Surplombant l'entrée principale boulevard d'Algérie à 20 mètres du candélabre XIX-2025;95.844;1992;604595.0;131268.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.399177279790498, 48.88183464246298]}";48.8818346425,2.39917727979
17578;rn53021;4;Rue;LECLERC;#;57.915;1982;599951.546;125941.235;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.335864253447646, 48.83394960832227]}";48.8339496083,2.33586425345
17592;rn50042;#;Avenue d';IVRY;Angle rue Regnault sur le pont SNCF;58.86;1982;602261.838;124682.507;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.367328196477683, 48.82262602200312]}";48.822626022,2.36732819648
17620;rn75261;24;Rue des;BOIS;Angle impasse Pétin_ Sur le pan coupé;109.562;1992;604552.981;130870.76;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.39859992149513, 48.87826267625098]}";48.8782626763,2.3985999215
17641;rn70333;32;Rue des;SAULES;Près de la rue Lamarck;87.32;1988;600267.113;132105.718;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.340166436924988, 48.889385191587145]}";48.8893851916,2.34016643692
17647;rn32002;37;Boulevard des;BATIGNOLLES;#;54.316;1978;598975.273;131321.694;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.322551400634028, 48.882333873709506]}";48.8823338737,2.32255140063
17677;rn70544;67;Boulevard;BARBES;#;58.148;1988;600944.168;132213.313;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.349399815387642, 48.89035209359332]}";48.8903520936,2.34939981539
17679;rn18056;49;Rue;GEOFFROY-SAINT-HILAIRE;#;39.689;1981;601379.218;126910.991;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.355315235470636, 48.84266882075064]}";48.8426688208,2.35531523547
17714;rn72089;#;Rue d';AUBERVILLIERS;Face au n°138_sur le mur de clôture SNCF;49.683;1988;602398.572;132450.465;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.369235585075547, 48.89248077239341]}";48.8924807724,2.36923558508
17728;rn35073;55;Rue du;FAUBOURG MONTMARTRE;#;32.96;1985;600299.032;130556.317;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.340600714840107, 48.87545179953803]}";48.8754517995,2.34060071484
17779;rn76212;#;#;PARC DES BUTTES CHAUMONT;Sur la culée Ouest de la passerelle suspendue menant au belvédère Près du pavillon du lac;68.706;1992;603273.0;131189.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.381151005979631, 48.88113269009109]}";48.8811326901,2.38115100598
17788;rn51092;53;Rue;BRILLAT-SAVARIN;#;45.772;1982;600590.715;124651.283;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.344569261976955, 48.82234911742833]}";48.8223491174,2.34456926198
17838;rn69340;#;Impasse;ROBERT;Sur lécole face au n°5Bis;54.243;1988;600189.5;132727.415;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.339108249753945, 48.89497598829788]}";48.8949759883,2.33910824975
17841;rn59114;27;Rue;DESAIX;Près du n°29_ Sous le passage sous voûte;31.589;1996;596746.132;127958.835;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.292183706471352, 48.85208476597643]}";48.852084766,2.29218370647
17842;rn41056;99;Rue;JEAN-PIERRE TIMBAUD;#;53.729;1982;603195.324;129816.541;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.380081208987991, 48.868790922240656]}";48.8687909222,2.38008120899
17855;rn60052;#;Quai d';ISSY LES MOULINEAUX;Face à la rue Pégoud;31.294;1984;594878.437;126175.097;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.266755275980754, 48.83603128082965]}";48.8360312808,2.26675527598
17884;rn25036;46;Rue de;VERNEUIL;#;32.711;1981;599364.307;128660.613;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.327860383760274, 48.85840396004587]}";48.85840396,2.32786038376
17922;rn53091;24;Avenue de l';OBSERVATOIRE;#;57.567;1982;599990.26;126535.886;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.336391551734244, 48.83929715367196]}";48.8392971537,2.33639155173
17934;rn42034;73;Boulevard;VOLTAIRE;Face à l'impasse Truillot_ Près de la rue Lacharrière;37.029;1982;602870.752;128910.479;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.375650456432352, 48.86064454001681]}";48.86064454,2.37565045643
17950;rn02021;2;Rue du;BOULOI;Angle droit de la galerie Vérot-Dodat_;35.249;1982;600231.642;129169.422;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3396812897042762, 48.862979829867584]}";48.8629798299,2.3396812897
17956;rn76281;20;Rue;JULES ROMAINS;Sur le pilier entre les deux sorties du parking souterrain;62.096;1992;603034.826;130369.246;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.377897456274188, 48.87376207309859]}";48.8737620731,2.37789745627
17962;rn45191;#;Esplanade;SAINT-LOUIS;Sur le mur d'enceinte du château de Vincennes_ Côté cours des Maréchaux;53.257;1996;607386.608;126718.375;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.437158722355854, 48.84089388844943]}";48.8408938884,2.43715872236
17977;rn28026;207;Rue de l';UNIVERSITE;A l'angle de l'avenue Franco-Russe;31.606;1983;597210.877;128888.113;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.298510323500383, 48.86044382609483]}";48.8604438261,2.2985103235
17984;rn69441;#;#;CIMETIERE DE MONTMARTRE;Sur la rampe Caulaincourt_ Au bas des escaliers Sur la culée nord-est du pont Caulaincourt;65.713;1988;599683.0;131786.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.332201047161133, 48.88651002824893]}";48.8865100282,2.33220104716
17991;rn33084;27;Rue de;DOUAI;#;57.088;1985;599737.782;131327.532;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.33294841354717, 48.88238716559574]}";48.8823871656,2.33294841355
17999;rn22056;61;Rue;MADAME;#;40.419;1982;599644.404;127445.973;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.331678913861202, 48.84748123415878]}";48.8474812342,2.33167891386
18009;rn63047;1;Rue;LAURENT-PICHAT;A l'angle de l'avenue Foch;46.285;1994;596098.419;130310.67;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.283334515244758, 48.87323044255242]}";48.8732304426,2.28333451524
18012;rn80245;50;Rue des;MARAICHERS;Angle rue des Grands Champs sur le pan coupé;53.473;1988;605183.82;127904.045;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.40716322796966, 48.85157878502832]}";48.851578785,2.40716322797
18027;rn34048;1;Rue;AUBER;#;36.021;1985;599637.134;130071.246;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.331577281809423, 48.871089648497474]}";48.8710896485,2.33157728181
18029;rn94279;43;Rue;ADRIEN DAMALIX;94-SAINT-MAURICE_ Près de l'avenue de Gravelle;53.433;1996;606245.938;124833.358;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.42158955037841, 48.82395504029702]}";48.8239550403,2.42158955038
18039;rn34094;37;Rue de;CHATEAUDUN;#;32.913;1985;599986.694;130620.123;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.336342484151473, 48.87602566575612]}";48.8760256658,2.33634248415
18052;rn74212;#;Boulevard;SERURIER;Sur le pont_Sur le canal de l'Ourcq_A 4 mètre du candélabre XIX-1098;59.53;1983;604229.648;132779.535;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.394211294207983, 48.89543012121904]}";48.8954301212,2.39421129421
18062;rn36024;20;Rue;CONDORCET;#;52.854;1985;600775.989;131022.226;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.347104103062994, 48.879641181534005]}";48.8796411815,2.34710410306
18086;rn93456;34;Rue;HONORE D'ESTIENNE D'ORVES;93-LE PRE SAINT-GERVAIS_ Près de la rue Deltéral;62.278;1992;604710.914;131712.133;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.400762902752433, 48.88582774229668]}";48.8858277423,2.40076290275
18129;rn69181;52;Rue;VAUVENARGUES;Sur l'école communale;52.265;1988;599630.748;132780.272;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3314875256341763, 48.89545124141026]}";48.8954512414,2.33148752563
18168;rn71031;57;Rue;LEON;Angle rue Marcadet;52.802;1988;601226.928;132205.736;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.353255922886544, 48.8902834525374]}";48.8902834525,2.35325592289
18207;rn53012;#;Rue de la;SANTE;Angle boulevard Arago sur la maison d'arrêt de la Santé;48.883;1982;600361.65;126010.858;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.341450754444357, 48.83457560281635]}";48.8345756028,2.34145075444
18212;rn76189;#;#;PARC DES BUTTES CHAUMONT;En contrebas de l'avenue J_C_ Cave sur le rocher en bas des escaliers menant à la passerelle SNCF détruite_Face au candélabre XIX-5477;66.756;1987;603609.0;131240.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.385732794027699, 48.88158943570362]}";48.8815894357,2.38573279403
18231;rn79115;#;Rue de;BAGNOLET;Angle place Saint-Blaise sur le mur de soutènement;68.894;1995;604962.974;128877.304;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.404165614556424, 48.86033286947709]}";48.8603328695,2.40416561456
18261;rn66088;8;Rue;MEDERIC;Près de la rue Léon Jost;40.948;1993;597545.246;131110.32;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.303053895984863, 48.880429003982044]}";48.880429004,2.30305389598
18288;rn31006;8;Rue;ROQUEPINE;Angle rue d'Astorg;32.917;1983;598749.67;130332.392;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.319478377904639, 48.8734369119787]}";48.873436912,2.3194783779
18327;rn79223;29;Rue du;REPOS;#;58.138;1988;603941.399;128799.824;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.390241585319981, 48.85964350749163]}";48.8596435075,2.39024158532
18338;rn79028;83;Rue;VILLIERS DE L'ISLE ADAM;Près de la rue de la Chine;102.757;1988;604523.64;129759.802;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.398187591900296, 48.86827233128743]}";48.8682723313,2.3981875919
18340;rn37058;102;Rue du;FAUBOURG POISSONNIERE;#;44.198;1986;600933.806;130882.473;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.349255554843568, 48.87838419620924]}";48.8783841962,2.34925555484
18362;rn78158;#;Rue;MARTIN GARAT;Face au n°9 angle rue Belgrand;78.593;1988;605193.164;129360.992;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.407309071288739, 48.864680657320555]}";48.8646806573,2.40730907129
18387;rn48132;#;Rue;CHALIGNY;Face au n°26;37.253;1984;603463.859;127452.548;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.383721793123471, 48.84753067933852]}";48.8475306793,2.38372179312
18430;rn69300;178;Rue;ORDENER;#;57.118;1988;599812.005;132624.822;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.333959750933696, 48.89405339892241]}";48.8940533989,2.33395975093
18432;rn41146;15;Rue des;TROIS COURONNES;A l'angle de la rue Morand_ Sur le pan coupé;43.415;1985;602970.874;129711.181;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.37702084338442, 48.86784457329723]}";48.8678445733,2.37702084338
18434;rn01048;27;Quai de l';HORLOGE;#;35.976;1990;600453.329;128497.417;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.342702182712078, 48.856936533102775]}";48.8569365331,2.34270218271
18442;rn44085;10;Rue;FAIDHERBE;A l'angle de la rue Paul Bert;37.529;1985;603519.739;127822.425;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.384486373423427, 48.85085657077556]}";48.8508565708,2.38448637342
18515;rn77178;41;Rue de;PALI-KAO;#;61.853;1995;603380.297;130037.809;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.38260450246527, 48.870779738404906]}";48.8707797384,2.38260450247
