,OBJECTID,NUMERO,IMMEUBLE,DESIGNATION,DENOMINATION,COMPLEMENT,ALTITUDE,ANNEE,X,Y,TYP,geo_shape,geo_point_2d,lat,long
9087,18221,rn63102,#,Boulevard,FLANDRIN,Côté pair_ A l'angle de la rue Dufrenoy_ Sur le pan coupé,51.263000000000005,1994,595326.106,129546.286,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.272814605531291, 48.86635111926275]}","48.8663511193,2.27281460553",48.8663511193,2.27281460553
9088,18222,rn70034,102,Rue de,CLIGNANCOURT,#,54.547,1988,600905.935,132389.288,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.348878791768364, 48.89193465080293]}","48.8919346508,2.34887879177",48.8919346508,2.34887879177
9089,18315,rn73116,1,Place de,JOINVILLE,En bas de l'escalier,53.275,1987,603210.838,132088.7,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.380310476077497, 48.88922379474618]}","48.8892237947,2.38031047608",48.8892237947,2.38031047608
9090,18341,rn75546,#,Rue des,ANNELETS,Près du n°44_ Sur le mur du passage en escaliers menant à la rue de Crimée_ Au milieu de l'escalier,96.83,2014,603910.423,130959.33,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.389840034258461, 48.87906359434895]}","48.8790635943,2.38984003426",48.8790635943,2.38984003426
9091,18377,rn39025,40,Boulevard de,MAGENTA,#,35.094,1986,601716.81,130198.38900000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.359928341948252, 48.87223070542148]}","48.8722307054,2.35992834195",48.8722307054,2.35992834195
9092,18379,rn31029,15,Rue d',ANJOU,Sur le bureau P_T_T,33.626999999999995,1983,598863.411,129985.83,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.321029990329683, 48.87032058604283]}","48.870320586,2.32102999033",48.870320586,2.32102999033
9093,18384,rn69447,#,#,CIMETIERE DE MONTMARTRE,Avenue de Montebello_ Sur l'angle du mur _ Au niveau du carrefour des rues Etex et Joseph de Maistre,64.91199999999999,1988,599647.0,132031.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3317099012046603, 48.88871323395455]}","48.888713234,2.3317099012",48.888713234,2.3317099012
9094,18414,rn62016,#,Rue,LE NOTRE,Face au Jardin du Trocadéro_ Près du boulevard Delessert,44.809,1994,596432.1510000001,128765.41900000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.287897930922837, 48.859336421700995]}","48.8593364217,2.28789793092",48.8593364217,2.28789793092
9095,18431,rn76187,#,#,PARC DES BUTTES CHAUMONT,Avenue de la Cascade au débouché de l'avenue des Alouettes sur la face Est du pavillon Weber,85.479,1987,603643.0,131059.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.38619477647924, 48.87996154756362]}","48.8799615476,2.38619477648",48.8799615476,2.38619477648
9096,18441,rn71125,6,Rue,JEAN-FRANCOIS LEPINE,Sur l'école,55.696999999999996,1988,601604.3420000001,131748.61,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.358401118936127, 48.88617175992]}","48.8861717599,2.35840111894",48.8861717599,2.35840111894
9097,18498,rn80060,67,Rue de,LAGNY,Angle rue des Maraichers,49.876999999999995,1988,605219.491,127622.384,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.407645714420183, 48.84904557958991]}","48.8490455796,2.40764571442",48.8490455796,2.40764571442
9098,18528,rn26004,11Bis,Rue,SAINT-DOMINIQUE,Face à la rue de Solférino,32.855,1982,598949.395,128653.58300000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.322205685932929, 48.85834017587898]}","48.8583401759,2.32220568593",48.8583401759,2.32220568593
9099,18529,rn20023,#,Place de la,SORBONNE,Près de la grande porte de la Sorbonne,48.153999999999996,1981,600465.13,127555.51699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.342862013846294, 48.848466255694774]}","48.8484662557,2.34286201385",48.8484662557,2.34286201385
9100,18578,rn60089,110,Rue de,LOURMEL,Face à la rue Oscar Roty,31.324,1984,596300.73,126935.254,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.286123624091846, 48.84287742845595]}","48.8428774285,2.28612362409",48.8428774285,2.28612362409
9101,18582,rn48113,7Bis,Avenue,DAUMESNIL,A l'angle de la rue Moreau,35.134,1984,602615.7629999999,127615.87,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3721669015277422, 48.84900359120374]}","48.8490035912,2.37216690153",48.8490035912,2.37216690153
9102,18590,rn51166,73,Boulevard,KELLERMANN,#,52.519,1981,600912.752,124418.104,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.348954530317369, 48.82025180395856]}","48.820251804,2.34895453032",48.820251804,2.34895453032
9103,18597,rn33036,19,Rue de,LA ROCHEFOUCAULD,#,45.238,1985,599845.379,130896.48599999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.334415730988424, 48.878510911068254]}","48.8785109111,2.33441573099",48.8785109111,2.33441573099
9104,18609,rn17010,10,Rue des,GRANDS DEGRES,A l'angle de la rue du Haut Pavé,32.739000000000004,1981,600948.262,127883.742,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.349445904235005, 48.85141734078828]}","48.8514173408,2.34944590424",48.8514173408,2.34944590424
9105,18635,rn66223,58,Boulevard,PEREIRE,#,39.988,1993,597579.439,131897.59,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.303515342568582, 48.887508863075254]}","48.8875088631,2.30351534257",48.8875088631,2.30351534257
9106,18644,rn45139,3,Passage,CHAUSSIN,#,46.54600000000001,1984,604748.973,126536.18800000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.4012217750663263, 48.83928150392428]}","48.8392815039,2.40122177507",48.8392815039,2.40122177507
9107,18658,rn53092,172,Boulevard du,MONTPARNASSE,#,57.03,1981,599979.374,126570.45,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.336243241299432, 48.839607978396565]}","48.8396079784,2.3362432413",48.8396079784,2.3362432413
9108,18667,rn14017,#,Rue de,RIVOLI,Angle rue Lobau,34.908,1983,601278.317,128484.26199999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3539453356632762, 48.85681706513347]}","48.8568170651,2.35394533566",48.8568170651,2.35394533566
9109,18696,rn28044,19,Avenue de,LA MOTTE-PICQUET,A l'angle de la rue Bougainville,36.816,1983,597908.432,128364.835,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.308020231590738, 48.855740885998316]}","48.855740886,2.30802023159",48.855740886,2.30802023159
9110,18715,rn70473,#,Rue,FOYATIER,Côté impair à la moitié de la volée d'escalier partant de la rue André Barsacq,93.819,2012,600428.2320000001,131621.226,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.342363179864464, 48.885028182490665]}","48.8850281825,2.34236317986",48.8850281825,2.34236317986
9111,18747,rn31059,95,Rue du,FAUBOURG SAINT-HONORE,#,31.331,1983,598248.965,130182.34,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.31265301214036, 48.87208631320093]}","48.8720863132,2.31265301214",48.8720863132,2.31265301214
9112,18753,rn61164,40,Rue,ERLANGER,A l'angle de la rue Molitor_ Sur le pan coupé,39.01,1994,594405.848,127190.06800000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.260303323572634, 48.845154525798094]}","48.8451545258,2.26030332357",48.8451545258,2.26030332357
9113,18776,rn62104,40Bis,Rue de,BOULAINVILLIERS,#,44.638000000000005,1994,595503.3589999999,128322.69300000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.275244381879686, 48.85534897865691]}","48.8553489787,2.27524438188",48.8553489787,2.27524438188
9114,18796,rn63036,108,Rue de,LONGCHAMP,#,58.074,1994,595910.921,129551.53300000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.28078610925524, 48.8664024881967]}","48.8664024882,2.28078610926",48.8664024882,2.28078610926
9115,18808,rn69260,184,Rue,MARCADET,#,66.058,1988,599986.64,132350.485,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.336341540958965, 48.891586380878024]}","48.8915863809,2.33634154096",48.8915863809,2.33634154096
9116,18810,rn45120,#,Rue,EDOUARD LARTET,Entre les candélabres XII-6823 et XII-6824,46.641999999999996,1984,605599.1170000001,126493.524,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.412803075712845, 48.838890700230536]}","48.8388907002,2.41280307571",48.8388907002,2.41280307571
9117,18813,rn59048,12,Place du,COMMERCE,Angle passage des entrepreneurs,34.294000000000004,1984,596808.529,127141.701,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.293040481758589, 48.84473681557172]}","48.8447368156,2.29304048176",48.8447368156,2.29304048176
9118,18825,rn69066,15,Rue,CAULAINCOURT,#,79.55199999999999,1988,599744.466,131871.546,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.333039162047112, 48.88727935099536]}","48.887279351,2.33303916205",48.887279351,2.33303916205
9119,18826,rn57056,157,Rue de la,CONVENTION,#,34.257,1984,596818.208,126482.69,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.293177576493577, 48.83881054798947]}","48.838810548,2.29317757649",48.838810548,2.29317757649
9120,18835,rn69009,113,Rue,CHAMPIONNET,Angle rue du Poteau,53.361000000000004,1988,600219.639,132799.509,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.339519340518733, 48.8956243013824]}","48.8956243014,2.33951934052",48.8956243014,2.33951934052
9121,18839,rn38034,20,Boulevard de,BONNE NOUVELLE,#,39.56,1986,601043.163,129988.007,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.35074432568137, 48.87034031070529]}","48.8703403107,2.35074432568",48.8703403107,2.35074432568
9122,18902,rn69540,#,Rue,GIRARDON,Prés du n°15 au deuxième tiers de la volée d'escalier sur le mur de face,101.955,1988,600112.712,132022.072,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.338060822783825, 48.888633033439575]}","48.8886330334,2.33806082278",48.8886330334,2.33806082278
9123,18909,rn67044,77,Rue,TRUFFAUT,#,44.882,1993,598649.2289999999,131935.015,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.318103607565016, 48.887848690189024]}","48.8878486902,2.31810360757",48.8878486902,2.31810360757
9124,18924,rn69403,23,Rue,JOSEPH DE MAISTRE,#,59.168,1988,599601.335,132235.449,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.331086948512684, 48.890551765440485]}","48.8905517654,2.33108694851",48.8905517654,2.33108694851
9125,18950,rn70391,4,Rue de,SOFIA,Face à la rue Belhomme,63.526,1988,600905.731,131583.739,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.348874280767101, 48.88469054917037]}","48.8846905492,2.34887428077",48.8846905492,2.34887428077
9126,18955,rn75419,#,Avenue de la,PORTE DU PRE SAINT-GERVAIS,Sous le boulevard Périphérique_Au milieu du pont_Côté sud-ouest,77.033,1992,604807.624,131256.72199999998,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.402076301957421, 48.88173160051731]}","48.8817316005,2.40207630196",48.8817316005,2.40207630196
9127,19027,rn46170,122Ter,Rue de,PICPUS,#,40.225,1985,604812.379,126338.29,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.402083255165981, 48.837501366779]}","48.8375013668,2.40208325517",48.8375013668,2.40208325517
9128,19028,rn76316,#,#,PARC DES BUTTES CHAUMONT,Chemin partant du carrefour formé par les avenues Darcel et Jacques de Liniers_ En haut des escaliers sur la souche d'arbre en ciment,100.01899999999999,1992,603190.0,130760.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.380015969910212, 48.87727523797628]}","48.877275238,2.38001596991",48.877275238,2.38001596991
9129,19037,rn70191,10,Rue,NICOLET,#,82.29700000000001,2012,600689.735,131968.97,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.345929599381776, 48.888155118346155]}","48.8881551183,2.34592959938",48.8881551183,2.34592959938
9130,19039,rn36071,#,Rue du,FAUBOURG POISSONNIERE,Face au n°162,56.093,1985,600960.716,131313.763,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3496234351144842, 48.88226263784266]}","48.8822626378,2.34962343511",48.8822626378,2.34962343511
9131,19044,rn75397,#,Rue,CHARLES MONSELET,Côté impair_ Au deuxième tiers de la volée d'escalier_Face au candélabre XIX-2753,96.84200000000001,1992,604683.319,131013.431,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.400378604036162, 48.87954470166375]}","48.8795447017,2.40037860404",48.8795447017,2.40037860404
9132,19063,rn67079,79,Rue,LA CONDAMINE,A l'angle de la rue Boursault,50.89,1993,598749.514,131553.092,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.319472383299779, 48.88441436288277]}","48.8844143629,2.3194723833",48.8844143629,2.3194723833
9133,19102,rn93220,40,Rue,JEAN JAURES,93-BAGNOLET_ Sur la pile soutenant la passerelle pour piétons,80.667,1988,605855.0,129545.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.416332805632367, 48.86632946545752]}","48.8663294655,2.41633280563",48.8663294655,2.41633280563
9134,19133,rn20063,#,Boulevard,SAINT-MICHEL,A l'angle de la rue du Sommerard_ Sur le musée de Cluny,38.321999999999996,1980,600476.377,127794.896,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.343015525077575, 48.85061892187633]}","48.8506189219,2.34301552508",48.8506189219,2.34301552508
9135,19137,rn47011,26,Rue du,CHAROLAIS,#,38.778,1984,603691.351,126653.26400000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.386814344066395, 48.840341599120904]}","48.8403415991,2.38681434407",48.8403415991,2.38681434407
9136,19175,rn45170,#,Boulevard,SOULT,A l'angle de l'avenue Emile Laurent,48.61,1984,605352.561,126684.94,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.409446667338756, 48.84061424547962]}","48.8406142455,2.40944666734",48.8406142455,2.40944666734
9137,19183,rn73048,92,Avenue de,FLANDRE,#,50.103,1987,602949.6529999999,132209.788,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.376749525774124, 48.890314020342444]}","48.8903140203,2.37674952577",48.8903140203,2.37674952577
9138,19211,rn70268,121,Rue,MARCADET,Face à la rue de Tretaigne,65.279,1988,600389.821,132309.789,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.341840009788402, 48.89122028486504]}","48.8912202849,2.34184000979",48.8912202849,2.34184000979
9139,19214,rn68094,21,Rue,BARON,#,43.361000000000004,1993,599027.468,132772.226,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.32325948990177, 48.895378232716446]}","48.8953782327,2.3232594899",48.8953782327,2.3232594899
9140,19225,rn23047,62,Boulevard,RASPAIL,#,38.179,1982,599317.562,127664.2,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.327225069402608, 48.84944342038222]}","48.8494434204,2.3272250694",48.8494434204,2.3272250694
9141,19245,rn73211,133,Avenue de,FLANDRE,Sur le pilier de l'immeuble,48.847,1996,603070.105,132416.971,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.378393735122126, 48.892176573827115]}","48.8921765738,2.37839373512",48.8921765738,2.37839373512
9142,19251,rn67139,145,Rue,CARDINET,Sur la station du RER Pont-Cardinet,43.226000000000006,1993,598365.37,131900.93,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.31423282497498, 48.88754148450153]}","48.8875414845,2.31423282497",48.8875414845,2.31423282497
9143,19386,rn48169,#,Rue de,CHALON,Sur le dernier pilier du passage souterrain,28.682,1996,602890.573,127164.655,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.37590832686769, 48.84494469808632]}","48.8449446981,2.37590832687",48.8449446981,2.37590832687
9144,19393,rn72074,13,Rue,CUGNOT,#,50.739,1988,602105.0,132423.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.365231694742301, 48.89223486511852]}","48.8922348651,2.36523169474",48.8922348651,2.36523169474
9145,19398,rn61122,#,Avenue de la,PORTE DE SAINT-CLOUD,Sur la bretelle du boulevard Périphérique,37.681999999999995,1994,593875.695,126442.29199999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.253091273552875, 48.83842489516103]}","48.8384248952,2.25309127355",48.8384248952,2.25309127355
9146,19432,rn66042,84,Avenue de,VILLIERS,Près de la place du Brésil,39.37,1993,597489.677,131557.025,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.302293422766569, 48.88444588700512]}","48.884445887,2.30229342277",48.884445887,2.30229342277
9147,19436,rn31057,25,Rue de la,PEPINIERE,#,32.764,1983,598903.887,130501.351,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.321580321846297, 48.874956610793596]}","48.8749566108,2.32158032185",48.8749566108,2.32158032185
9148,19458,rn73186,115,Rue de,MEAUX,#,51.924,1992,603076.746,131557.397,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.378477858034552, 48.884446607707666]}","48.8844466077,2.37847785803",48.8844466077,2.37847785803
9149,19460,rn60058,8,Rue des,QUATRE FRERES PEIGNOT,A 11 mètres du pan coupé,31.680999999999997,1995,596117.9720000001,127412.19699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.283629043658136, 48.84716532394078]}","48.8471653239,2.28362904366",48.8471653239,2.28362904366
9150,19479,rn43106,1,Rue de la,ROQUETTE,Près de la place de la Bastille,36.99,1985,602506.449,128147.341,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3706806079330383, 48.85378342987882]}","48.8537834299,2.37068060793",48.8537834299,2.37068060793
9151,19499,rn78203,#,Rue des,FRERES FLAVIEN,Côté pair près de la rue Jules David,118.24700000000001,1988,605600.331,130519.94099999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.412874822976625, 48.87509922904485]}","48.875099229,2.41287482298",48.875099229,2.41287482298
9152,19511,rn06021,17,Rue de la,BANQUE,#,36.544000000000004,1983,600321.025,129728.07699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.340899970446127, 48.86800363294849]}","48.8680036329,2.34089997045",48.8680036329,2.34089997045
9153,19563,rn37012,68,Rue de l',AQUEDUC,#,54.678000000000004,1986,602159.693,131426.7,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.365972377899532, 48.88327519732958]}","48.8832751973,2.3659723779",48.8832751973,2.3659723779
9154,19583,rn77182,#,Cité de,GENES,Face à l'entrée du Jardin de Belleville,62.935,1995,603411.779,130018.243,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.383033505372648, 48.870603611932765]}","48.8706036119,2.38303350537",48.8706036119,2.38303350537
9155,19592,rn17063,#,Quai,SAINT-BERNARD,A 20 mètres en amont du pont de Sully,34.819,1980,601534.812,127650.25300000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.357437840991091, 48.84931644539813]}","48.8493164454,2.35743784099",48.8493164454,2.35743784099
9156,19618,rn26062,9,Cité,VANEAU,#,37.879,1982,598725.772,128196.534,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.319159470104885, 48.85422962808955]}","48.8542296281,2.3191594701",48.8542296281,2.3191594701
9157,19636,rn45046,11,Rue de,RAMBERVILLERS,Face à la rue Paul Crampel_ Sur l'hôpital Trousseau,43.629,1984,605089.267,126769.185,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.405860649004989, 48.84137406971222]}","48.8413740697,2.405860649",48.8413740697,2.405860649
9158,19648,rn73206,6,Villa,REMI BELLEAU,Sous la voûte en arc du passage,52.358999999999995,1992,603006.373,131628.57,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.377518784002455, 48.88508699681435]}","48.8850869968,2.377518784",48.8850869968,2.377518784
9159,19652,rn61148,#,Avenue du,MARECHAL FRANCHET D'ESPEREY,A l'angle du square Henry Bataille_ Sur le centre scolaire d'éducation physique,52.549,1994,594535.461,128289.705,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.262054423253185, 48.85504445651555]}","48.8550444565,2.26205442325",48.8550444565,2.26205442325
9160,19661,rn22030,22,Rue,MONSIEUR LE PRINCE,Angle rue Racine,43.155,1982,600250.623,127713.49,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.339939226699124, 48.84988699306955]}","48.8498869931,2.3399392267",48.8498869931,2.3399392267
9161,19673,rn62210,14,Rue,NICOLO,#,57.739,1994,595884.861,128691.944,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.280439675254993, 48.858672243876626]}","48.8586722439,2.28043967525",48.8586722439,2.28043967525
