,nodeid,latitude,longitude
12210,1212027401,48.8667877,2.3220915
12211,1212257055,48.8568789,2.328182
12212,1212257079,48.8568554,2.3278193
12213,1212257102,48.8565491,2.3267405
12214,1212257120,48.8566939,2.3283261
12215,1215414290,48.8477725,2.3111146
12216,1215415075,48.8478349,2.3113016
12217,1215523338,48.8482561,2.3156748
12218,1215523373,48.8474497,2.3123183
12219,1215523561,48.8494125,2.3150403
12220,1215523592,48.8470427,2.3122534
12221,1219805698,48.8467899,2.3121484
12222,1219805874,48.8467345,2.3119297
12223,1219826448,48.8498238,2.3098856
12224,1219877241,48.8500736,2.3051628
12225,1219877311,48.8502543,2.3055453
12226,1219877396,48.8502049,2.305354
12227,1219877554,48.8503323,2.3053824
12228,1224672966,48.8620103,2.2986024
12229,1224697281,48.8570439,2.299776
12230,1224697290,48.857523,2.2991061
12231,1224697305,48.8573425,2.2993073
12232,1224697328,48.8569217,2.3000427
12233,1224777982,48.8555701,2.2969113
12234,1226636441,48.8452347,2.2586853
12235,1226636460,48.8453255,2.2587948
12236,1226917627,48.8344521,2.4482439
12237,1226917631,48.8359126,2.4533715
12238,1227287667,48.8738753,2.3362923
12239,1227287668,48.8734223,2.3295364
12240,1227287696,48.8734234,2.3305255
12241,1232624493,48.8717004,2.3307232
12242,1232684892,48.8711581,2.3340804
12243,1232684937,48.8720656,2.3330505
12244,1232685068,48.8715078,2.3339896
12245,1232685143,48.8719113,2.3334782
12246,1232772852,48.8733804,2.3343896
12247,1232772930,48.8734802,2.3343962
12248,1232773337,48.8742646,2.3344515
12249,1232773567,48.8742811,2.3338672
12250,1233136932,48.8783427,2.3376373
12251,1233137081,48.878325,2.3375301
12252,1234055342,48.8821763,2.3336575
12253,1234174302,48.875843,2.32774
12254,1234196655,48.8812258,2.3300972
12255,1234212886,48.8768764,2.3390673
12256,1235277169,48.8797771,2.3424062
12257,1235277193,48.8794474,2.342282
12258,1236456890,48.88168,2.3451768
12259,1236518790,48.8805612,2.3490004
12260,1236518985,48.8810065,2.3491263
12261,1236571088,48.88305,2.3443425
12262,1236630569,48.8828867,2.3438802
12263,1236633189,48.8828689,2.3444918
12264,1236682705,48.8828421,2.3403186
12265,1236682707,48.882854,2.3396915
12266,1242438484,48.8731254,2.3431699
12267,1243135875,48.8383553,2.3985544
12268,1243135924,48.838096,2.3992872
12269,1244371687,48.8421041,2.4398381
12270,1244371690,48.842756,2.4392659
12271,1244371694,48.8424002,2.4398993
12272,1244371695,48.8425414,2.4416598
12273,1244371696,48.8425721,2.4413178
12274,1244371697,48.8422469,2.4416028
12275,1244371698,48.842278,2.4412571
12276,1244371699,48.8426942,2.4399602
12277,1244371704,48.8419237,2.4419073
12278,1244371705,48.8415444,2.4397223
12279,1244371710,48.8413448,2.438993
12280,1244371712,48.8425104,2.4420265
12281,1244371713,48.8419854,2.4411994
12282,1244371718,48.841955,2.4415488
12283,1244371722,48.8433937,2.4414873
12284,1244371724,48.8421746,2.4424063
12285,1244401712,48.8412004,2.4210009
12286,1244411697,48.8462352,2.3054133
12287,1244411714,48.8459424,2.3060603
12288,1244411729,48.8462565,2.3054967
12289,1244411733,48.8461223,2.305591
12290,1244411734,48.846094,2.3055118
12291,1244651250,48.833798,2.4664749
12292,1244651276,48.8328174,2.4660443
12293,1244651303,48.8328766,2.46596
12294,1245546489,48.8986465,2.3710233
12295,1250457913,48.8203027,2.4451037
12296,1250457936,48.8413217,2.4280384
12297,1250457942,48.8191461,2.4498144
12298,1250457951,48.8301423,2.430516
12299,1250457954,48.8308225,2.4295334
12300,1250457964,48.8216787,2.4421982
12301,1250457986,48.8416877,2.4246282
12302,1250457990,48.8184972,2.4611223
12303,1250457997,48.8209615,2.4446371
12304,1250458038,48.8211946,2.4437016
12305,1250458043,48.8206817,2.4449402
12306,1251753342,48.8962874,2.3294768
12307,1251753345,48.8966169,2.3286448
12308,1254370619,48.8959176,2.3656406
12309,1254700205,48.8892219,2.3626766
12310,1254700857,48.8862983,2.362837
12311,1259449624,48.8422923,2.449098
12312,1260570042,48.8375505,2.4415126
12313,1260570065,48.8371209,2.4416977
12314,1260570086,48.8371016,2.4431015
12315,1260570114,48.8392955,2.4419212
12316,1260570162,48.8399518,2.4385104
12317,1260570208,48.8395018,2.442794
12318,1262015779,48.8511246,2.309415
12319,1262105046,48.8177515,2.460133
12320,1264875586,48.8513316,2.3107002
12321,1264875616,48.8508795,2.3116577
12322,1266527223,48.858354,2.3766564
12323,1266559594,48.8582249,2.3767537
12324,1266559596,48.8584923,2.3775382
12325,1269926042,48.8291001,2.3261719
12326,1269926043,48.8314775,2.3251711
12327,1269926045,48.8337376,2.3242983
12328,1269926046,48.8354848,2.323615
12329,1271049021,48.8437738,2.3145177
12330,1271166818,48.8998407,2.374054
12331,1272477678,48.877512,2.3528889
12332,1272516856,48.8700715,2.3556397
12333,1272604556,48.8626161,2.3470442
12334,1273006709,48.8743461,2.3741585
12335,1274890094,48.8840527,2.3517054
12336,1274890255,48.8839821,2.3512949
12337,1277048051,48.8779199,2.3965235
12338,1277048061,48.8780593,2.3963643
12339,1279405176,48.88186,2.3532516
12340,1279405207,48.8818684,2.3536546
12341,1279405216,48.8819859,2.3522009
12342,1279405228,48.8820806,2.3518696
12343,1279678478,48.8799921,2.3672844
12344,1280510697,48.8778954,2.3685044
12345,1280606406,48.8760201,2.3610661
12346,1280606438,48.8767963,2.3627687
12347,1280606615,48.8761122,2.3605748
12348,1280606637,48.8760969,2.3608924
12349,1282134308,48.8829836,2.3699051
12350,1282530586,48.8440259,2.3790772
12351,1284603813,48.8402933,2.3924126
12352,1284603820,48.8447899,2.3803781
12353,1284603833,48.8409378,2.3894975
12354,1284603835,48.8436527,2.3830027
12355,1284603836,48.8432038,2.3836455
12356,1284603838,48.8459648,2.37795
12357,1284603840,48.8440335,2.3819333
12358,1284603850,48.839736,2.3949103
12359,1284603858,48.8419926,2.3865205
12360,1284603860,48.8442537,2.3814786
12361,1284603862,48.8424617,2.3854788
12362,1284603871,48.8424832,2.3851374
12363,1284603880,48.8442106,2.3815834
12364,1284603893,48.8443165,2.3816485
12365,1284603896,48.8462683,2.3773091
12366,1284603897,48.8449275,2.3801011
12367,1284603902,48.8452488,2.3794016
12368,1286571455,48.8474415,2.3876024
12369,1287836228,48.8472382,2.3753027
12370,1287836230,48.8479018,2.3739298
12371,1287837045,48.8399806,2.3941127
12372,1287933963,48.8442761,2.3149647
12373,1289287540,48.8672074,2.3784091
12374,1289850446,48.8458808,2.3135625
12375,1289850455,48.8451091,2.3111154
12376,1290447936,48.8993201,2.343922
12377,1291120168,48.8675879,2.3716321
12378,1291172629,48.8437249,2.3123894
12379,1291172646,48.8438323,2.3123051
12380,1291172671,48.8442922,2.3117501
12381,1291172703,48.8433892,2.3126541
12382,1291172715,48.8436707,2.3122514
12383,1291172717,48.844344,2.3119021
12384,1291172720,48.8437795,2.3121636
12385,1291172739,48.8433415,2.312517
12386,1292272011,48.8620631,2.37406
12387,1292272193,48.8621116,2.3741701
12388,1294192144,48.8454184,2.3188297
12389,1294327253,48.8460106,2.3177203
12390,1294327255,48.846348,2.3175416
12391,1294327263,48.8461996,2.3173593
12392,1294327269,48.8463709,2.3170282
12393,1294327278,48.846517,2.3172163
12394,1294348042,48.8459587,2.3183076
12395,1294348046,48.8458036,2.3181267
12396,1294348051,48.8454224,2.3190153
12397,1298883436,48.860691,2.3883372
12398,1298883589,48.8606786,2.3882775
12399,1298883864,48.8604371,2.3876583
12400,1298883997,48.8605775,2.3878174
12401,1298884223,48.86102,2.3884477
12402,1298884356,48.8601827,2.3863861
12403,1299921050,48.8529627,2.3969494
12404,1300079781,48.8579048,2.3920479
12405,1300079966,48.8541194,2.3937711
12406,1300079997,48.8578106,2.3919871
12407,1300983661,48.8586563,2.3861944
12408,1300983780,48.8587225,2.38645
12409,1300983785,48.8588895,2.3870957
12410,1300983814,48.8588449,2.3869233
12411,1301041782,48.8568849,2.3884663
12412,1301125067,48.8616239,2.3670978
12413,1301125314,48.8601174,2.3676261
12414,1301125346,48.861657,2.3674219
12415,1301125418,48.8601422,2.3678609
12416,1302120174,48.8786661,2.2858955
12417,1302120591,48.8780157,2.2848661
12418,1302120978,48.8788737,2.2856246
12419,1306180526,48.8552249,2.3737742
12420,1306180540,48.8591601,2.3770453
12421,1306180578,48.8588944,2.3762652
12422,1306180595,48.8588774,2.3773588
12423,1306180618,48.8548296,2.3742147
12424,1307318998,48.8525949,2.3760616
12425,1307319126,48.8532683,2.375261
12426,1307776975,48.8397535,2.4140004
12427,1307776985,48.8382707,2.4134632
12428,1307776988,48.8371985,2.4131303
12429,1307787158,48.836213,2.4127533
12430,1307787160,48.8366396,2.4129154
12431,1309178293,48.8776387,2.4086378
12432,1312774947,48.8538863,2.3727982
12433,1313369659,48.8409252,2.3783517
12434,1319529584,48.8799931,2.3999964
12435,1320072330,48.8294456,2.3428975
12436,1326727505,48.8566779,2.3820076
12437,1326727744,48.8564457,2.3812205
12438,1326932179,48.8515999,2.381642
12439,1326932220,48.8516113,2.3823211
12440,1329146176,48.8382436,2.4591004
12441,1329146186,48.8357208,2.4677983
12442,1329146187,48.8381798,2.4589618
12443,1329146201,48.8382775,2.4590541
12444,1329146206,48.8386673,2.4599085
12445,1329146211,48.8384967,2.4591553
12446,1329146222,48.8381591,2.4589889
12447,1329146240,48.8387026,2.4596503
12448,1329146242,48.8380818,2.4588243
12449,1329146247,48.8388846,2.4597107
12450,1329146253,48.8354791,2.4627137
12451,1329146259,48.8383353,2.4595672
12452,1329146261,48.8385861,2.46065
12453,1329146267,48.8382527,2.4592564
12454,1329146270,48.835927,2.46227
12455,1329146289,48.8383197,2.4596749
12456,1329146302,48.8344926,2.4692209
12457,1330888829,48.8404729,2.4369785
12458,1333943291,48.852945,2.3923394
12459,1334006463,48.8514622,2.3877868
12460,1334006522,48.8504358,2.3871537
12461,1334906609,48.846098,2.3721809
12462,1342011463,48.8768007,2.347242
12463,1342011464,48.8773763,2.3494364
12464,1342011465,48.8780474,2.3522594
12465,1342011466,48.8785867,2.3538447
12466,1342011467,48.8765134,2.3461321
12467,1342011469,48.8766185,2.3465487
12468,1342011470,48.8781057,2.3522307
12469,1342011472,48.8779366,2.351568
12470,1343567542,48.8991474,2.336103
12471,1343567770,48.8983602,2.333868
12472,1343567797,48.8991517,2.3362872
12473,1343567964,48.8982394,2.3343422
12474,1343567975,48.8978279,2.3343591
12475,1343567976,48.8984111,2.3347918
12476,1347288495,48.8253116,2.3375299
12477,1349129244,48.8737685,2.2544891
12478,1349129246,48.8738914,2.2549717
12479,1350142497,48.87589,2.3437288
12480,1350142501,48.8757607,2.3428896
12481,1350142506,48.8758175,2.3420388
12482,1350641912,48.8479565,2.3713728
12483,1350702144,48.8452411,2.3750559
12484,1350702148,48.8454376,2.3742663
12485,1351239124,48.8763544,2.3455503
12486,1351239125,48.8760747,2.3444903
12487,1351854347,48.8479802,2.375163
12488,1351854354,48.8485042,2.3757283
12489,1352821731,48.8492667,2.3713951
12490,1352821734,48.8494272,2.3711548
12491,1352879557,48.8407717,2.3001121
12492,1352879574,48.8410331,2.2999454
12493,1352879700,48.8416903,2.2995188
12494,1352887783,48.8500703,2.3748007
12495,1352887786,48.850666,2.3754279
12496,1352887831,48.8508119,2.375853
12497,1352887848,48.8508258,2.3755966
12498,1352887875,48.8508787,2.375656
12499,1353055873,48.8415098,2.2988617
12500,1353055876,48.8416948,2.2987576
12501,1353055892,48.841768,2.2990503
12502,1354436562,48.8479762,2.3740096
12503,1356375131,48.8968849,2.3102183
12504,1362787031,48.8226584,2.3586974
12505,1363278398,48.8864169,2.2929791
12506,1363278420,48.8867401,2.2861148
12507,1363470287,48.8278762,2.3266372
12508,1363605809,48.8350836,2.3296485
12509,1363605811,48.8351041,2.329037
12510,1366398256,48.8913155,2.3073422
12511,1366399331,48.8930582,2.3045482
12512,1366399454,48.8933019,2.3039974
12513,1366642200,48.8389774,2.2877437
12514,1366642204,48.8391076,2.2879066
12515,1366642208,48.8393477,2.2871163
12516,1366642214,48.8394772,2.2872746
12517,1369651401,48.8849675,2.2966372
12518,1369651515,48.8853379,2.2974805
12519,1369651714,48.8866804,2.2976149
12520,1369651822,48.8875708,2.3047125
12521,1369651947,48.8884318,2.2988408
12522,1369652299,48.8901151,2.3048914
12523,1369652359,48.8904193,2.3071816
12524,1369652381,48.8905755,2.3071095
12525,1369652428,48.8905968,2.3068268
12526,1369652518,48.890837,2.3072804
12527,1370183136,48.8372908,2.2705431
12528,1370190436,48.8506382,2.3787788
12529,1370190441,48.8506974,2.3785493
12530,1372982292,48.8478122,2.380529
12531,1372982294,48.8478755,2.3796769
12532,1376013671,48.8472695,2.3938902
12533,1376013691,48.8476872,2.3890332
12534,1376039426,48.8451336,2.3715348
12535,1376158933,48.8447724,2.3896016
12536,1376158934,48.8450584,2.3892615
12537,1376158935,48.8450481,2.3884273
12538,1376158938,48.8453455,2.3889111
12539,1376158940,48.8453637,2.3882594
12540,1376158955,48.8458994,2.3918939
12541,1376173594,48.8169814,2.3321297
12542,1376771986,48.8391933,2.3751394
12543,1376926710,48.8407224,2.4098057
12544,1377161906,48.8584956,2.2589311
12545,1377161916,48.8586387,2.2580674
12546,1377161919,48.8584446,2.2606844
12547,1381775677,48.8539353,2.3583332
12548,1381775678,48.8540962,2.3578955
12549,1381918409,48.8326055,2.3518233
12550,1388522534,48.8641982,2.2410177
12551,1388531765,48.851946,2.2875855
12552,1395333949,48.8369215,2.3906891
12553,1395333952,48.8370248,2.3906446
12554,1395333954,48.8371674,2.3905844
12555,1395333959,48.8386998,2.3895249
12556,1395333979,48.8391983,2.3878761
12557,1395333987,48.8395359,2.3888201
12558,1395428383,48.8416669,2.3868572
12559,1395428384,48.8418235,2.386696
12560,1399172714,48.8887903,2.3380072
12561,1401461541,48.8850571,2.3676141
12562,1407153563,48.830517,2.3005844
12563,1408220531,48.8962305,2.329933
12564,1408220534,48.8959517,2.3306996
12565,1411346001,48.8744573,2.3744065
12566,1411346003,48.8755012,2.375816
12567,1411346012,48.8763234,2.3760477
12568,1411346013,48.8743358,2.3745474
12569,1411346014,48.8746372,2.374851
12570,1411346018,48.8746402,2.3750498
12571,1419661016,48.8326344,2.3898079
12572,1419661044,48.8327561,2.3896737
12573,1420142594,48.8465099,2.3669363
12574,1420142597,48.8459721,2.3675628
12575,1420142598,48.8465519,2.3668673
12576,1420142600,48.8452258,2.3684052
12577,1420142603,48.845289,2.3683237
12578,1420142604,48.8453029,2.3684675
12579,1420142606,48.84524,2.368552
12580,1420142607,48.8458892,2.3677051
12581,1420147482,48.8436904,2.3709589
12582,1420443172,48.8458205,2.3842492
12583,1420443176,48.8459395,2.3846082
12584,1420507010,48.8456998,2.3866263
12585,1420507014,48.8458394,2.3852642
12586,1424097352,48.8883636,2.3618995
12587,1424097355,48.8883675,2.360674
12588,1425307935,48.8405531,2.4341282
12589,1425307948,48.8409293,2.4325958
12590,1425553612,48.8436719,2.3848296
12591,1425553632,48.8447411,2.3862264
12592,1425637956,48.8405345,2.3865248
12593,1426609840,48.8436815,2.3863575
12594,1426853560,48.8488762,2.4131222
12595,1427163707,48.8687383,2.3899073
12596,1427408752,48.8472911,2.3988923
12597,1430255774,48.8774328,2.4084892
12598,1432145156,48.8466539,2.3999463
12599,1432145207,48.8464584,2.4000563
12600,1432145217,48.846518,2.4001536
12601,1432145227,48.8465753,2.4002473
12602,1432256094,48.8391655,2.3967202
12603,1432271614,48.8423025,2.4050816
12604,1432271615,48.8423732,2.4045625
12605,1433756127,48.8418491,2.4131696
12606,1433756143,48.8440446,2.4129775
12607,1434132725,48.8426078,2.386169
12608,1435007376,48.8995341,2.3652749
12609,1435746523,48.8522464,2.2883602
12610,1437800183,48.8466849,2.413864
12611,1437810740,48.8438037,2.4146112
12612,1437863940,48.8417305,2.4073619
12613,1437863950,48.8425432,2.4077912
12614,1438183203,48.831983,2.3768014
12615,1438183207,48.8322582,2.3774572
12616,1438600500,48.8457833,2.408233
12617,1438600510,48.8460653,2.4078632
12618,1440424732,48.8393632,2.4085999
12619,1440424736,48.8397132,2.408689
12620,1440476485,48.8358964,2.4056372
12621,1440515102,48.8354717,2.4108998
12622,1440515127,48.8361172,2.4090395
12623,1440519041,48.8378357,2.4104815
12624,1440519083,48.8379802,2.4111809
12625,1440519086,48.8380555,2.4111398
12626,1440519108,48.8383339,2.4125009
12627,1441698296,48.876978,2.3992148
12628,1443262964,48.8584217,2.2577417
12629,1445537096,48.8632113,2.2961811
12630,1445537099,48.8631668,2.2962107
12631,1445537103,48.857714,2.2881061
12632,1447487766,48.834583,2.3992694
12633,1447487771,48.8349154,2.3997818
12634,1447503261,48.8376814,2.3971303
12635,1447944162,48.8621498,2.2768035
12636,1447944173,48.8624363,2.2761228
12637,1448430397,48.8284724,2.4050752
12638,1452079937,48.8544094,2.4021313
12639,1455499089,48.8319943,2.3800774
12640,1455499092,48.8326011,2.3792453
12641,1455499102,48.8340409,2.3778103
12642,1455499106,48.8366575,2.374818
12643,1455771824,48.8271416,2.379947
12644,1455771826,48.8279325,2.3791723
12645,1455773025,48.8311468,2.3777865
12646,1457807652,48.8415487,2.3194108
12647,1458850776,48.8242286,2.4200945
12648,1458850816,48.8241799,2.4198177
12649,1461078924,48.8273654,2.292147
12650,1461082743,48.8301516,2.2958349
12651,1461082745,48.8298907,2.2957727
12652,1461333063,48.8621439,2.3309105
12653,1461333064,48.8622392,2.3324223
12654,1461890813,48.8421146,2.4582583
12655,1464012861,48.8996271,2.3522752
12656,1464863115,48.8433355,2.370591
12657,1470710857,48.8312739,2.3424546
12658,1470773160,48.8338757,2.319256
12659,1471218184,48.8317539,2.3407019
12660,1471218186,48.8317824,2.340228
12661,1471218188,48.831854,2.3403274
12662,1477672236,48.8515182,2.3740085
12663,1481263033,48.8526541,2.3331658
12664,1482296192,48.8877656,2.3371248
12665,1482296197,48.8880356,2.3377697
12666,1482567384,48.8475392,2.381367
12667,1482567385,48.8494939,2.3827636
12668,1482567392,48.8473413,2.3830649
12669,1482567393,48.8474628,2.3811577
12670,1482567394,48.8474821,2.3817347
12671,1482567396,48.8499721,2.3831291
12672,1482567400,48.8474243,2.3823525
12673,1482567402,48.8494329,2.3833558
12674,1482567405,48.8470608,2.3830395
12675,1482577103,48.8371081,2.4216192
12676,1482577121,48.8406128,2.4276992
12677,1482577183,48.8409239,2.4318492
12678,1484054992,48.8720026,2.3359899
12679,1484055008,48.8721144,2.336199
12680,1484630045,48.8891707,2.3559452
12681,1484630050,48.8903604,2.3551589
12682,1484631909,48.8887235,2.3562882
12683,1489177505,48.8883431,2.3905897
12684,1489177507,48.8894656,2.3896028
12685,1489725277,48.8995379,2.3483291
12686,1489725286,48.899165,2.3483615
